epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,3489.65,1.80099,1.36775,1.12204,0.89989,0.75,0.84857,0.30831,1.00581,0.63227,0.65421,0.0005447,0.0005447,0.0005447
149,3512.31,1.72082,1.26524,1.05119,0.68945,0.65,0.72103,0.29975,0.99252,0.70389,0.65754,0.0005348,0.0005348,0.0005348
150,3534.96,1.69771,1.17294,1.077,0.75731,0.8,0.75743,0.2947,1.01486,0.76614,0.66067,0.0005249,0.0005249,0.0005249
151,3557.69,1.84743,1.17897,1.14596,0.77499,0.75,0.75264,0.33419,0.99872,0.63452,0.6705,0.000515,0.000515,0.000515
152,3580.36,1.82989,1.28181,1.11951,0.69746,0.75,0.73742,0.32343,0.98847,0.65285,0.66151,0.0005051,0.0005051,0.0005051
153,3602.95,1.5652,1.16603,0.97863,0.74161,0.7,0.76682,0.27628,1.04685,0.62856,0.67783,0.0004952,0.0004952,0.0004952
154,3627.41,1.774,1.23845,1.09199,0.7343,0.6913,0.74065,0.30218,1.00873,0.6435,0.66472,0.0004853,0.0004853,0.0004853
155,3654.85,1.82512,1.431,1.13978,0.71165,0.75,0.71581,0.26019,1.01872,0.83202,0.66201,0.0004754,0.0004754,0.0004754
156,3678.81,1.80419,1.21296,1.0534,0.67239,0.65,0.64021,0.25027,1.04078,0.66182,0.67557,0.0004655,0.0004655,0.0004655
157,3701.65,1.78061,1.14436,1.12657,0.67991,0.7,0.67973,0.26605,1.04246,0.77839,0.68988,0.0004556,0.0004556,0.0004556
158,3725.62,1.76229,1.21111,1.09957,0.73373,0.75,0.77891,0.32967,0.99277,0.6713,0.66353,0.0004457,0.0004457,0.0004457
159,3749.45,1.66342,1.23427,1.04233,0.73295,0.7,0.71722,0.32548,1.00833,0.57732,0.65841,0.0004358,0.0004358,0.0004358
160,3773.83,1.73748,1.32018,1.12887,0.78827,0.74485,0.76152,0.29289,1.05729,0.62126,0.67414,0.0004259,0.0004259,0.0004259
161,3798.09,1.75436,1.21573,1.09143,0.75971,0.75,0.77636,0.30309,1.02661,0.66177,0.66279,0.000416,0.000416,0.000416
162,3822.52,1.65655,1.20824,1.06224,0.73958,0.7104,0.75646,0.32334,1.00051,0.66057,0.66362,0.0004061,0.0004061,0.0004061
163,3847.19,1.7212,1.2041,1.06758,0.78258,0.8,0.82616,0.30615,1.02548,0.68727,0.66694,0.0003962,0.0003962,0.0003962
164,3872.31,1.68938,1.16482,1.0682,0.72976,0.75,0.78019,0.31288,0.9854,0.77941,0.65372,0.0003863,0.0003863,0.0003863
165,3897.03,1.73808,1.22766,1.08998,0.83442,0.8,0.83796,0.31214,1.04179,0.65796,0.67805,0.0003764,0.0003764,0.0003764
166,3921.62,1.69703,1.18504,1.04062,0.71652,0.75,0.78914,0.30854,1.0049,0.67999,0.65599,0.0003665,0.0003665,0.0003665
167,3946.16,1.62716,1.20812,1.02666,0.86127,0.7,0.79132,0.29493,1.03634,0.61599,0.66238,0.0003566,0.0003566,0.0003566
168,3970.61,1.72245,1.20643,1.06874,0.74153,0.71782,0.77345,0.31054,1.04918,0.64151,0.67722,0.0003467,0.0003467,0.0003467
169,3994.65,1.59253,1.09662,0.99431,0.68478,0.75,0.73859,0.31647,1.03369,0.69155,0.6701,0.0003368,0.0003368,0.0003368
170,4018.46,1.74497,1.15531,1.07696,0.68321,0.75,0.7801,0.3203,1.0718,0.62013,0.6878,0.0003269,0.0003269,0.0003269
171,4041.69,1.84339,1.32128,1.08339,0.72471,0.75,0.76147,0.33918,1.00914,0.63325,0.66435,0.000317,0.000317,0.000317
172,4065.72,1.63514,1.20978,1.02297,0.73523,0.75,0.75449,0.31359,0.99146,0.6801,0.65588,0.0003071,0.0003071,0.0003071
173,4089.87,1.7254,1.20763,1.088,0.74884,0.75,0.74388,0.32022,0.9755,0.61329,0.65297,0.0002972,0.0002972,0.0002972
174,4114.47,1.85179,1.26841,1.12881,0.77703,0.75,0.76604,0.31943,1,0.60028,0.65584,0.0002873,0.0002873,0.0002873
175,4138.6,1.66281,1.07791,1.04953,0.77682,0.75,0.78884,0.31073,1.03807,0.68749,0.67482,0.0002774,0.0002774,0.0002774
176,4162.55,1.70652,1.2501,1.08224,0.77086,0.75,0.76501,0.29466,1.02786,0.73477,0.67338,0.0002675,0.0002675,0.0002675
177,4186.56,1.69284,1.2138,1.07254,0.77082,0.75,0.75211,0.30465,1.03431,0.67284,0.67662,0.0002576,0.0002576,0.0002576
178,4209.6,1.60693,1.14851,1.03618,0.78736,0.8,0.83112,0.32197,1.02668,0.66735,0.66882,0.0002477,0.0002477,0.0002477
179,4233.25,1.72251,1.19358,1.097,0.77895,0.75,0.80549,0.32035,1.01946,0.63123,0.65875,0.0002378,0.0002378,0.0002378
